time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.020000000000002,-1.45718401535,7.02309176407,24.5620182687,0.268491676239,0.250627448931,0.0,-2.85399380038,5.62658761732,5.20442560975,-0.0469644865399,0.108763902455,0.0,476.4576790323556,477.64450718993635,476.8064334300648,476.8011001395473
4.080000000000001,-1.63184016534,7.36349558927,24.8693934231,0.265858434214,0.256681445188,0.0,-2.96849272333,5.71992472529,5.04198497766,-0.0383528709444,0.0765307063909,0.0,407.4808857417616,404.5975836873017,405.091331587045,405.86390486102226
4.14,-1.81529053843,7.71124550701,25.1737618949,0.263352874424,0.261167611321,0.0,-3.14681407699,5.87102335297,5.10284022791,-0.0496299478709,0.0709934745994,0.0,481.1663531770907,480.75077983358807,480.2358107825328,479.3786349647744
4.199999999999998,-2.00917593985,8.06760043556,25.4804644668,0.260862946892,0.265417202436,0.0,-3.31634777989,6.00681629736,5.12006494653,-0.0288416647549,0.0704906787008,0.0,468.2299781797441,468.19441118166986,467.303972699124,468.9211183150183
4.259999999999997,-2.21281582853,8.43152331366,25.7863890375,0.258917776383,0.269409836604,0.0,-3.47201665062,6.12348630421,5.07723789463,-0.040756701212,0.0571777863333,0.0,449.7673763550998,448.6907698249228,450.46326981374716,449.4980519963831
4.319999999999996,-2.42588976824,8.80237029776,26.0897901007,0.256524220917,0.272462938423,0.0,-3.6307619065,6.23756916118,5.03598271481,-0.0382184976712,0.0337189098712,0.0,450.8952498346497,448.9970633951416,450.92213242427835,451.1264002777869
4.379999999999995,-2.64855535115,9.17997012387,26.3907243156,0.254440648429,0.274395106421,0.0,-3.79164583305,6.34860990231,4.99503281094,-0.0285259084768,0.0289843837779,0.0,450.500495479524,450.11776570007555,451.0669876380275,451.84876179491977
4.439999999999993,-2.88091570172,9.56413636884,26.6891676404,0.252523663572,0.276256355534,0.0,-3.95391541809,6.4564844046,4.95294418597,-0.0398680022946,0.0348101592178,0.0,449.5183745396675,449.9906652089662,452.30187329198213,451.38686387694656
4.499999999999992,-3.12223381157,9.95395528999,26.9822454274,0.250102460787,0.27840725603,0.0,-4.09042079207,6.53716577456,4.81679008986,-0.0413419757977,0.0378473729815,0.0,418.7955530420167,419.06038214896944,417.962923076594,417.8334483914487
4.559999999999991,-3.37164593772,10.3483965901,27.2666444348,0.247738343756,0.280366142024,0.0,-4.22375320696,6.61059323144,4.66374647705,-0.0357806098771,0.0194231451138,0.0,412.3111246719471,410.6801175195409,410.53477974380553,411.0271752307543
4.6199999999999894,-3.63075862585,10.7485616897,27.547413613,0.246257402145,0.281430177079,0.0,-4.41341212977,6.72767273771,4.69464949287,-0.00863092189464,0.0141214342732,0.0,472.1665039828513,471.7571167761811,472.3390240070051,474.4285427871251
4.679999999999988,-3.90055049596,11.1550457224,27.827522443,0.246020060569,0.282548372747,0.0,-4.57985427677,6.82149579527,4.64218670616,0.00405428576992,0.0264083054263,0.0,446.002850987534,447.00546931911134,446.242595900942,447.27724954610693
4.739999999999987,-4.17935341253,11.5662471149,28.1010482311,0.246387084408,0.284155596106,0.0,-4.71401132795,6.88514338687,4.47587797714,0.00995282251371,0.0275338871979,0.0,406.2769152341326,406.37808725433956,406.8226947189007,407.3505822135586
4.799999999999986,-4.4683512772,11.9829707946,28.3715233687,0.246407470568,0.285954130528,0.0,-4.91932748188,7.00523113185,4.53901523447,-0.038247624787,0.0344585875878,0.0,483.5056298250863,484.027375461033,484.90426089113004,481.2688560871246
4.859999999999984,-4.76914605246,12.4063448009,28.6438164305,0.244339569033,0.287695450733,0.0,-5.10740186253,7.10666712638,4.53699945709,-0.0278092898029,0.0149933326293,0.0,464.06951333116496,462.53886309523597,465.32503903339517,466.141221525891
4.919999999999983,-5.08054095554,12.8351021485,28.9135232904,0.242902035676,0.288340951427,0.0,-5.27273544771,7.18489699846,4.4533392647,-0.0171973890807,0.000549891247515,0.0,439.2637558770112,438.06390422338285,437.0767914405016,437.9604817279451
4.979999999999982,-5.40276493809,13.2691757634,29.1810145693,0.241865843967,0.287968541691,0.0,-5.46814139688,7.28376501685,4.46256236919,-0.0174151946971,-0.0252810370826,0.0,469.30286038940716,467.29312102080223,469.3251465330044,469.3083319457857
5.0399999999999805,-5.7372298772,13.7095005633,29.4506343601,0.240735027743,0.286498767679,0.0,-5.68056698206,7.39318945492,4.52401446065,-0.0218760499467,-0.0229712652755,0.0,486.1785125161094,486.35155736650194,486.4210884107324,486.08690980552086
